t,q0,q1,q2,qd0,qd1,qd2,m,jd,sig0,sig1
0.0,1.0471975511965976,-1.0471975511965976,-1.0471975511965976,-0.0018747192574286656,0.004032278461498468,-0.004827526766167338,2.5980762113533165,-0.01538935056940597,2.651041627046041,0.9802198104963112
0.03333333333333333,1.045322831939169,-1.043165272735099,-1.052025077962765,-0.0012582940074080764,0.0033482452369737454,-0.005716084480478528,2.598603521280902,-0.015378976328870227,2.651041627046041,0.9802198104963112
0.06666666666666667,1.0440645379317608,-1.0398170274981253,-1.0577411624432433,-0.0006502963020875163,0.00266925682420468,-0.00661106439313908,2.5987225305179424,-0.015390465958800673,2.647040150393835,0.9817465481705283
0.1,1.0434142416296732,-1.0371477706739207,-1.0643522268363825,-5.4325502190416455e-05,0.0019984839997804153,-0.007507909624575917,2.598413644029253,-0.015423808692059506,2.6415423425331888,0.9836729104018161
0.13333333333333333,1.043359916127483,-1.0351492866741403,-1.0718601364609583,0.0005278526145067585,0.0013367160423254018,-0.008405286333841695,2.597647914153334,-0.015478930371379918,2.6345406032464336,0.9859965380500733
0.16666666666666666,1.0438877687419896,-1.0338125706318149,-1.0802654227948,0.0010944618262378348,0.0006846590022956383,-0.009301886700100327,2.596385983714839,-0.01555576502316824,2.6260278752219413,0.9887122708076372
0.2,1.0449822305682275,-1.0331279116295193,-1.0895673094949003,0.0016437264000846792,4.29216132929169e-05,-0.010196443222263152,2.594578438421006,-0.015654254159507136,2.615997632214872,0.9918122273773885
0.23333333333333334,1.046625956968312,-1.0330849900162264,-1.0997637527171635,0.00217387348190203,-0.0005879980851834637,-0.01108773857996162,2.592166255381617,-0.0157743461275041,2.604443872581229,0.9952858967978279
0.26666666666666666,1.0487998304502142,-1.03367298810141,-1.1108514912971252,0.0026831328488201374,-0.0012077251101770096,-0.011974613529091856,2.5890813402890585,-0.01591599540728725,2.5913611214487116,0.999120237954956
0.3,1.0514829632990343,-1.034880713211587,-1.1228261048262171,0.003169733765885003,-0.0018160189477084187,-0.012855972554148661,2.5852471444170457,-0.016079161843742588,2.576744442138224,1.0032997848524574
0.3333333333333333,1.0546526970649193,-1.0366967321592953,-1.1356820773803658,0.003631898724551885,-0.002412784168532524,-0.013730787042177839,2.580579351950447,-0.016263809795285328,2.56058945774474,1.007806754864684
0.36666666666666664,1.058284595789471,-1.0391095163278279,-1.1494128644225436,0.004067833869894571,-0.0029980804879247043,-0.014598095778807288,2.5749866278773976,-0.016469907180921412,2.542892384137695,1.0126211568920114
0.4,1.0623524296593656,-1.0421075968157525,-1.1640109602013509,0.004475715941329574,-0.0035721325969835906,-0.015457002592485912,2.568371416760779,-0.016697424404482894,2.5236500760705023,1.0177208960601665
0.43333333333333335,1.0668281456006952,-1.045679729412736,-1.1794679627938367,0.004853675555334365,-0.004135340178793131,-0.016306670984314472,2.5606307831484507,-0.01694633313212399,2.5028600886206496,1.0230818713321044
0.4666666666666667,1.0716818211560295,-1.0498150695915291,-1.1957746337781512,0.00519977664556576,-0.004688288608521772,-0.01714631557329446,2.5516572851606334,-0.017216604895835673,2.4805207568482923,1.0286780621028644
0.5,1.0768815978015953,-1.054503358200051,-1.2129209493514457,0.005511991844144426,-0.0052317609241765055,-0.017975190156092915,2.5413398738850126,-0.017508209491749336,2.4566312974051816,1.034481599485159
0.5333333333333333,1.0823935896457397,-1.0597351191242275,-1.2308961395075386,0.005788173536322778,-0.0057667517474177515,-0.01879257212173494,2.5295648125925645,-0.0178211131372026,2.4311919369052726,1.0404628175151456
0.5666666666666667,1.0881817631820625,-1.0655018708716453,-1.2496887116292736,0.0060260202485641675,-0.006294483936057876,-0.019597742869705996,2.516216611442984,-0.018155276344753467,2.4042040732619863,1.0465902788480936
0.6,1.0942077834306267,-1.0717963548077032,-1.2692864544989797,0.006223037936963145,-0.006816428867081508,-0.020389963748055087,2.5011789752728455,-0.018510651464337533,2.3756704780124367,1.0528307685859752
0.6333333333333333,1.10043082136759,-1.0786127836747847,-1.2896764182470348,0.006376495629248576,-0.007334331388023297,-0.02116844684771297,2.4843357642640713,-0.018887179836309602,2.345595550034818,1.0591492485681058
0.6666666666666666,1.1068073169968384,-1.085947115062808,-1.3108448650947477,0.006483374740527374,-0.007850240643108505,-0.02193231974887581,2.465571969810688,-0.019284788487882572,2.313985634227837,1.0655087626044983
0.7,1.1132906917373657,-1.0937973557059164,-1.3327771848436236,0.006540311232895519,-0.008366548187563123,-0.022680582999274425,2.4447747108037423,-0.019703386293095638,2.280849422950857,1.0718702805206697
0.7333333333333333,1.1198310029702612,-1.1021639038934796,-1.355457767842898,0.00654352962695706,-0.008886035058702809,-0.023412058691196388,2.421834258942818,-0.020142859501446345,2.2461984637300407,1.0781924652023473
0.7666666666666666,1.1263745325972183,-1.1110499389521824,-1.3788698265340944,0.0064887677078227825,-0.009411929785886352,-0.02412532796497067,2.3966451057116194,-0.02060306652214228,2.2100478045037955,1.0844313416332276
0.8,1.132863300305041,-1.1204618687380687,-1.402995154499065,0.006371190614862621,-0.009947979702775818,-0.024818654561713824,2.369107088542332,-0.021083831828871653,2.172416818349486,1.090539839560938
0.8333333333333334,1.1392344909199037,-1.1304098484408445,-1.4278138090607788,0.006185292889873913,-0.010498538381548975,-0.025489890623761387,2.339126599737098,-0.02158493882320528,2.1333302644154557,1.0964671709553755
0.8666666666666667,1.1454197838097777,-1.1409083868223935,-1.45330369968454,0.005924787027188986,-0.0110686725402907,-0.026136359725271723,2.306617909318172,-0.022106121462176477,2.092819662437527,1.10215798843921
0.9,1.1513445708369667,-1.1519770593626841,-1.4794400594098118,0.005582477195837064,-0.011664292368932365,-0.026754710512383605,2.2715046426784835,-0.022647054415950205,2.050925087303479,1.1075512493072177
0.9333333333333333,1.1569270480328038,-1.1636413517316164,-1.5061947699221954,0.005150117209414407,-0.012292309836336394,-0.02734073221648661,2.2337214664100324,-0.023207341473210453,2.0076975313360887,1.112578678583885
0.9666666666666667,1.1620771652422182,-1.1759336615679528,-1.533535502138682,0.00461825269980639,-0.012960830093046324,-0.027889120515671773,2.193216051920788,-0.023786501853026415,1.9632020405518107,1.117162679448075
1.0,1.1666954179420246,-1.1888944916609991,-1.5614246226543538,0.0039760491191524056,-0.013679381392982578,-0.028393178561410222,2.149951407587331,-0.024383954010136908,1.9175219143341233,1.1212134742845536
1.0333333333333332,1.170671467061177,-1.2025738730539817,-1.589817801215764,0.0032111101445525935,-0.014459188686980054,-0.02884443323539147,2.1039086976850063,-0.02499899643292921,1.870764374872493,1.124625167094281
1.0666666666666667,1.1738825772057297,-1.2170330617409617,-1.6186622344511554,0.002309296061577663,-0.01531349457959294,-0.02923214063543873,2.055090701893713,-0.025630784826356674,1.8230682726772378,1.1272702908025176
1.1,1.1761918732673073,-1.2323465563205547,-1.6478943750865942,0.0011762898557219422,-0.015953494601267194,-0.029159653137488487,2.0035261145929137,-0.02627830494135494,1.7746146000979592,1.1289922411786302
1.1333333333333333,1.1773681631230293,-1.2483000509218218,-1.6770540282240827,-0.00011930379494409435,-0.016368662714439517,-0.028647903320322445,1.9500800710028428,-0.026929912387570604,1.7263205937380999,1.1296164096497416
1.1666666666666667,1.1772488593280852,-1.2646687136362613,-1.705701931544405,-0.0014671476274413136,-0.016859678035312606,-0.028083984747732688,1.895697315835413,-0.02757433517892767,1.6790926515909084,1.1290010197110183
1.2,1.175781711700644,-1.2815283916715738,-1.7337859162921379,-0.0028862386631476923,-0.017438318375240725,-0.02744952035942855,1.8405601040805057,-0.028210845260100065,1.6331749981384303,1.126982782725956
1.2333333333333334,1.1728954730374963,-1.2989667100468145,-1.7612354366515663,-0.0043805414137296555,-0.01811176353840717,-0.026731105713713232,1.784870157705523,-0.02883840655510262,1.5888747310216798,1.123354864204942
