t,q0,q1,q2,qd0,qd1,qd2,m,jd,sig0,sig1
0.0,0.5235987755982988,-0.5235987755982988,-0.5235987755982988,0.0008212466182715157,-0.0007679750830169233,-0.0010685722080763596,1.9955076566049244,-0.0038473376423514925,3.4428546941445064,0.5803565217246334
0.03333333333333333,0.5244200222165704,-0.5243667506813158,-0.5246673478063751,0.0024584993549220577,-0.0022991852505603017,-0.0032001181753929125,1.998083175097033,-0.0038603683200506885,3.4428546941445064,0.5803565217246334
0.06666666666666667,0.5268785215714924,-0.526665935931876,-0.527867465981768,0.00406987110064934,-0.003807115294625241,-0.005303784976482615,2.0057673031039585,-0.00389951857950034,3.439730998014244,0.5831174892053737
0.1,0.5309483926721418,-0.5304730512265013,-0.5331712509582507,0.005638103988757647,-0.005276106389653031,-0.007361454340591176,2.0184055498538496,-0.003964808483284129,3.4345223375655185,0.5876815904725052
0.13333333333333333,0.5365864966608994,-0.5357491576161544,-0.5405327052988419,0.007148749628912399,-0.006693124911919437,-0.00935813384775628,2.035744196564386,-0.0040562520077609375,3.4272283951911566,0.5939914011627582
0.16666666666666666,0.5437352462898118,-0.5424422825280738,-0.5498908391465982,0.008589935005245141,-0.008047638413245047,-0.01128160571760724,2.05744293901134,-0.004173869478800032,3.417848761022732,0.6019701522415183
0.2,0.552325181295057,-0.5504899209413189,-0.5611724448642055,0.009952609453439535,-0.00933186000604979,-0.013122698377894815,2.0830880631798863,-0.004317689374103689,3.406382946293222,0.6115249213088838
0.23333333333333334,0.5622777907484966,-0.5598217809473687,-0.5742951432421003,0.011230545006146862,-0.010540752553329279,-0.014875301611289811,2.1122070572531597,-0.004487750292143408,3.392830402254689,0.6225501445193082
0.26666666666666666,0.5735083357546434,-0.570362533500698,-0.5891704448533901,0.012420136399489965,-0.011671838552096041,-0.016536172752589284,2.1442834873555263,-0.004684102849663188,3.3771905496586223,0.6349311523367488
0.3,0.5859284721541334,-0.5820343720527941,-0.6057066176059793,0.013520062102700774,-0.012724876631253034,-0.018104596607504287,2.1787711679417923,-0.0049068113368637145,3.359462820583546,0.6485474863994277
0.3333333333333333,0.5994485342568341,-0.5947592486840471,-0.6238112142134836,0.014530869413836887,-0.013701467118510629,-0.019581963761091316,2.2151069356992017,-0.005155955022802913,3.3396467124403624,0.6632758271848963
0.36666666666666664,0.6139794036706709,-0.6084607158025577,-0.643393177974575,0.01545453790060447,-0.014604640298932438,-0.020971323386377458,2.25272162600824,-0.005431629063892691,3.3177418525286146,0.678992437067196
0.4,0.6294339415712754,-0.6230653561014902,-0.6643645013609524,0.016294061426928165,-0.01543846697559187,-0.022276952691493886,2.291049105529484,-0.005733945014368831,3.2937480708850053,0.6955750883867374
0.43333333333333335,0.6457280029982035,-0.6385038230770821,-0.6866414540524463,0.017053074081493116,-0.016207716142955807,-0.023503970136663787,2.3295334082434214,-0.006063030965288712,3.2676654793496303,0.7129044949567704
0.4666666666666667,0.6627810770796967,-0.6547115392200379,-0.7101454241891101,0.01773553233499091,-0.0169175718048646,-0.02465800635548074,2.3676341497951956,-0.0064190313493528136,3.2394945555676893,0.7308652967871064
0.5,0.6805166094146876,-0.6716291110249025,-0.7348034305445909,0.01834545596183555,-0.017573411452410384,-0.025744936638771386,2.404830463726582,-0.006802106446721812,3.2092362317796894,0.7493466638300348
0.5333333333333333,0.6988620653765232,-0.689202522477313,-0.7605483671833623,0.01888672379845634,-0.01818064256707386,-0.02677067206667237,2.440623726655757,-0.0072124316165575915,3.1768919895167826,0.7682425888917256
0.5666666666666667,0.7177487891749795,-0.7073831650443868,-0.7873190392500347,0.019362916768265497,-0.01874459020710756,-0.027741002445787744,2.4745393322698885,-0.007650196263996954,3.1424639625858513,0.7874519363568623
0.6,0.737111705943245,-0.7261277552514944,-0.8150600416958224,0.01977719904386551,-0.019270427522957073,-0.02866148241502227,2.506127748823278,-0.00811560253514441,3.1059550519723236,0.8068783053482547
0.6333333333333333,0.7568889049871106,-0.7453981827744515,-0.8437215241108447,0.020132228015377823,-0.019763141208571467,-0.029537351715251372,2.534965061339271,-0.008608863714703494,3.067369057552649,0.8264297558513662
0.6666666666666666,0.7770211330024884,-0.765161323983023,-0.8732588758260961,0.02043008429681441,-0.020227524849412086,-0.030373481081405942,2.5606531644652657,-0.009130202282363827,3.0267108328928614,0.8460184358007701
0.7,0.7974512172993028,-0.785388848832435,-0.903632356907502,0.02067221389911616,-0.0206681944647924,-0.03117433607029153,2.582819738917221,-0.009679847564672184,2.983986471054835,0.8655601370753523
0.7333333333333333,0.8181234311984189,-0.8060570432972274,-0.9348066929777935,0.020859375643646795,-0.02108962200473668,-0.03194395208277498,2.6011181157642054,-0.010258032898055325,2.9392035314166494,0.8849737991810684
0.7666666666666666,0.8389828068420657,-0.827146665301964,-0.9667506450605685,0.020991587711048452,-0.02149618401219895,-0.032685914683036166,2.615227109275406,-0.01086499219484214,2.8923713202653065,0.9041809711470657
0.8,0.8599743945531142,-0.848642849314163,-0.9994365597436047,0.02106806782251987,-0.02189222404740308,-0.03340333994225721,2.624850880765883,-0.01150095577621533,2.8435012416368255,0.9231052346067972
0.8333333333333334,0.8810424623756341,-0.8705350733615661,-1.0328398996858619,0.021087161887064193,-0.02228212879666633,-0.034098849863791025,2.629718882544189,-0.012166145302403876,2.792607239966282,0.9416715837834538
0.8666666666666667,0.9021296242626983,-0.8928172021582325,-1.066938749549653,0.021046255999184034,-0.022670419095455474,-0.034774537922219406,2.6295859222799667,-0.012860767589171374,2.7397063631381964,0.9598057505943476
0.9,0.9231758802618824,-0.915487621253688,-1.1017132874718722,0.020941666429868375,-0.02306185845307185,-0.03543191930531794,2.624232383520543,-0.013585007048383968,2.6848194843144686,0.977433454596149
0.9333333333333333,0.9441175466917507,-0.9385494797067598,-1.13714520677719,0.020768501718329585,-0.02346158316354101,-0.03607185949617766,2.6134646375092854,-0.014339016426189479,2.6279722346580883,0.9944795470220441
0.9666666666666667,0.9648860484100803,-0.9620110628703008,-1.1732170662733679,0.02052049014710036,-0.023875259833607092,-0.036694473237544066,2.597115684970532,-0.015122905431359282,2.569196218536054,1.010867004331178
1.0,0.9854065385571806,-0.9858863227039079,-1.209911539510912,0.020189764785809413,-0.02430927828573518,-0.0372989834758407,2.57504607454923,-0.015936726743876355,2.5085306106201717,1.0265157075012188
1.0333333333333332,1.00559630334299,-1.0101956009896431,-1.2472105229867525,0.019766596967684867,-0.0247709904575525,-0.03788352627779575,2.5471451580082998,-0.016780458763831687,2.446024274501283,1.0413409157714244
1.0666666666666667,1.0253629003106748,-1.0349665914471957,-1.2850940492645482,0.01923906763500952,-0.025269009297596914,-0.03844488248497398,2.513332762582966,-0.017653984295418278,2.38173860104772,1.055251303177165
1.1,1.0446019679456844,-1.0602356007447926,-1.323538931749522,0.018306963215655697,-0.025427537419104425,-0.03839043080753502,2.473561390388481,-0.01855706415059125,2.3157513509817096,1.0681463661199513
1.1333333333333333,1.06290893116134,-1.085663138163897,-1.3619293625570572,0.01704578303563897,-0.02527041906022542,-0.03776327400695248,2.428544839563659,-0.019475051521310006,2.2491822784377296,1.0797456759487334
1.1666666666666667,1.079954714196979,-1.1109335572241223,-1.3996926365640097,0.015767633196574975,-0.025189940346170867,-0.03715897139623312,2.379277533063592,-0.020393414361871955,2.1831275453795413,1.089848157566053
1.2,1.095722347393554,-1.1361234975702932,-1.4368516079602427,0.014444891762289457,-0.02518674138578806,-0.03655467696008619,2.3261486504192974,-0.021311720982010843,2.1176702464641104,1.0984470572334317
1.2333333333333334,1.1101672391558435,-1.1613102389560812,-1.4734062849203289,0.013066099110883647,-0.02526496598415603,-0.03593897860038596,2.2695422351431143,-0.0222290951542541,2.0529327216849653,1.105512231925635
1.2666666666666666,1.1232333382667272,-1.1865752049402372,-1.5093452635207147,0.011619714144269804,-0.025430186789059075,-0.03529936807617089,2.209832760984183,-0.023144532157190326,1.989065625579164,1.1109903728494317
1.3,1.134853052410997,-1.2120053917292963,-1.5446446315968856,0.010093932354871748,-0.025689519387062574,-0.03462175141496712,2.147390306505769,-0.024056883968161902,1.926255368544737,1.114800426554085
1.3333333333333333,1.1449469847658686,-1.2376949111163589,-1.5792663830118527,0.008476747424503678,-0.026051682962653908,-0.03388994071204165,2.0825858776080883,-0.024964840783282524,1.864733310848762,1.1168277337525372
1.3666666666666667,1.1534237321903724,-1.2637465940790127,-1.6131563237238944,0.006756136761533881,-0.026527035070185025,-0.03308507529043123,2.015797063152775,-0.025866910323014223,1.8047866266848749,1.1169171099497206
1.4,1.1601798689519063,-1.2902736291491976,-1.6462413990143256,0.004920412010746423,-0.02712754220565782,-0.03218496311790456,1.947414182148651,-0.026761394994833793,1.7467701036902137,1.114865761690424
1.4333333333333333,1.1651002809626527,-1.3174011713548555,-1.6784263621322302,0.0029587979671066725,-0.02786662711574932,-0.031163349339898318,1.8778470497244908,-0.027646367022207526,1.6911167419903022,1.1104183425648206
1.4666666666666666,1.1680590789297594,-1.3452677984706047,-1.7095897114721286,0.0008623210831383648,-0.02875880522200524,-0.029989142896896304,1.807532423476481,-0.02851964185618816,1.6383424935375774,1.1032689627512389
1.5,1.1689214000128978,-1.3740266036926099,-1.739578854369025,-0.0013748973632956953,-0.029818985261560377,-0.028625674128404336,1.7369420681806074,-0.02937875050878303,1.5890368875578127,1.0930785067237236
1.5333333333333332,1.1675465026496021,-1.4038455889541703,-1.7682045284974293,-0.003753848238449561,-0.031061266452390966,-0.02703012460669629,1.666591158625198,-0.03022091193441024,1.5438283267869304,1.0795184475554778
1.5666666666666667,1.1637926544111525,-1.4349068554065614,-1.7952346531041254,-0.006268278545945262,-0.03249702761596646,-0.025153373366621712,1.597046380015664,-0.031043007309333792,1.5033154873140728,1.062349449262348
