t,q0,q1,q2,qd0,qd1,qd2,m,jd,sig0,sig1
0.0,1.0471975511965976,-1.0471975511965976,-1.0471975511965976,-0.0034011365156327404,0.007085112977906644,-0.007880361282575493,2.5980762113533165,-0.01538935056940597,2.6497949560972147,0.9808649146150414
0.03333333333333333,1.0437964146809648,-1.040112438218691,-1.0550779124791732,-0.002651796193276099,0.006115041951869236,-0.008452535490145631,2.599090903359661,-0.015364399676622491,2.6497949560972147,0.9808649146150414
0.06666666666666667,1.0411446184876887,-1.0339973962668219,-1.0635304479693188,-0.0019064955169988108,0.005143208005576821,-0.009039428787750126,2.599615590589269,-0.015362975309460883,2.644672977080117,0.9829629648424077
0.1,1.03923812297069,-1.028854188261245,-1.072569876757069,-0.0011727500401109963,0.004176848796631671,-0.009628917178789505,2.599632658221565,-0.015385116334541083,2.638166954979141,0.9853935336863915
0.13333333333333333,1.0380653729305789,-1.0246773394646134,-1.0821987939358586,-0.0004515316707819693,0.0032163401410902934,-0.010219260754654253,2.5991178662566523,-0.015430653052456642,2.6302675082966385,0.9881572342198158
0.16666666666666666,1.0376138412597968,-1.021460999323523,-1.092418054690513,0.0002561601996104732,0.0022619625147224493,-0.010808705301641922,2.5980366404639685,-0.01549943855784563,2.6209668150865033,0.9912512533579039
0.2,1.0378700014594073,-1.0191990368088006,-1.1032267599921548,0.0009493416445657491,0.001313890170492802,-0.01139550879601566,2.5963444645381606,-0.015591347244889992,2.610258631273229,0.9946694298532857
0.23333333333333334,1.0388193431039732,-1.0178851466383079,-1.1146222687881704,0.0016270540569216074,0.00037218012494342513,-0.011977953002118142,2.593987370175971,-0.015706273818866863,2.5981383106286495,0.9984023404621304
0.26666666666666666,1.0404463971608948,-1.0175129665133644,-1.1266002217902886,0.0022883714349815447,-0.000563236678696663,-0.012554354003083463,2.590902520318045,-0.015844132378846187,2.584602841293781,1.0024373876417743
0.3,1.0427347685958763,-1.0180762031920612,-1.139154575793372,0.002932404946482771,-0.0014925620085307666,-0.013123071363933885,2.5870188780224668,-0.016004855555554493,2.5696508999398686,1.0067588862296455
