t,q0,q1,q2,qd0,qd1,qd2,m,jd,sig0,sig1
0.0,0.5235987755982988,-0.5235987755982988,-0.5235987755982988,-0.0037918748594345433,0.011835307175563256,-0.013671854466656553,1.9955076566049244,-0.0038473376423514925,3.440764807776318,0.5815104472876459
0.03333333333333333,0.5198069007388643,-0.5117634684227356,-0.5372706300649553,-0.0019641807688151325,0.009505603133078546,-0.014706713035805324,2.0008406823815985,-0.003839356181530579,3.440764807776318,0.5815104472876459
0.06666666666666667,0.5178427199700492,-0.502257865289657,-0.5519773431007606,-0.0001474115392838659,0.0072616740887615685,-0.015922269165136425,2.010700440689323,-0.003859668326290506,3.435730176580264,0.5852323486853857
0.1,0.5176953084307653,-0.49499619120089544,-0.567899612265897,0.0015912004325630115,0.005155512051268409,-0.0172149859471655,2.025153227965774,-0.003908488662143027,3.4286865906232973,0.5906498521924173
0.13333333333333333,0.5192865088633283,-0.48984067914962703,-0.5851145982130626,0.0032415971055852837,0.003186988101468999,-0.018553279662938925,2.0439936149642253,-0.003985306730184305,3.419601517597717,0.597728596283973
0.16666666666666666,0.5225281059689135,-0.48665369104815803,-0.6036678778760015,0.004795843287332783,0.001354275338424307,-0.01990955250233731,2.066922680551817,-0.004089719384235135,3.4084463685195945,0.606411971049893
0.2,0.5273239492562463,-0.48529941570973373,-0.6235774303783388,0.00624848824838992,-0.0003461948646939633,-0.021260822078542727,2.0935615906160114,-0.004221411376125231,3.395196279134182,0.616624612686574
0.23333333333333334,0.5335724375046362,-0.4856456105744277,-0.6448382524568815,0.007596470133488702,-0.0019195191898205653,-0.02258881354092722,2.1234669655171747,-0.0043801417923616266,3.3798296853778207,0.6282763225330393
0.26666666666666666,0.541168907638125,-0.48756512976424826,-0.6674270659978088,0.00883886512901774,-0.003372023329324578,-0.023879770754207285,2.1561464058873865,-0.004565732888829594,3.3623279045221874,0.641265952374086
0.3,0.5500077727671427,-0.49093715309357283,-0.6913068367520161,0.009976535906874098,-0.004710926389585843,-0.025124054195323584,2.191073224105772,-0.004778060879009649,3.3426747339998393,0.6554850227631746
