t,q0,q1,q2,qd0,qd1,qd2,m,jd,sig0,sig1
0.0,1.0471975511965976,-1.0471975511965976,-1.0471975511965976,-0.0015493540135995735,0.003381547973840301,-0.004176796278509166,2.5980762113533165,-0.01538935056940597,2.6513066584264737,0.9800821102909
0.03333333333333333,1.045648197182998,-1.0438160032227572,-1.0513743474751067,-0.0009100658435718207,0.002655284672905478,-0.005027871165430924,2.5984982248189326,-0.015382108797730935,2.6513066584264737,0.9800821102909
0.06666666666666667,1.0447381313394262,-1.0411607185498517,-1.0564022186405377,-0.0002743033869709128,0.0019254863993031553,-0.005875768061624702,2.5985111203933307,-0.015396886127916704,2.6475864440862846,0.9814641279031437
0.1,1.0444638279524552,-1.0392352321505485,-1.0622779867021623,0.00035499708073837206,0.0011948258017211617,-0.0067169444384351,2.5980952765282845,-0.015433700540077408,2.642392315207892,0.9832360098745893
0.13333333333333333,1.0448188250331936,-1.0380404063488273,-1.0689949311405975,0.0009762053158724438,0.00046418789189617195,-0.007550227968035545,2.59722164862897,-0.015492525525912685,2.6357216491684925,0.9853929945327611
0.16666666666666666,1.045795030349066,-1.0375762184569313,-1.076545159108633,0.0015877267597119047,-0.00026564039002780794,-0.008374451830219332,2.5958510744628676,-0.015573342543934133,2.6275725638423344,0.9879274544817592
0.2,1.047382757108778,-1.0378418588469591,-1.0849196109388524,0.002188012438410785,-0.000993982813103048,-0.009188468101109609,2.5939346492563446,-0.015676140939226015,2.6179439628035874,0.9908289429077272
0.23333333333333334,1.0495707695471888,-1.0388358416600623,-1.094108079039962,0.002775563072287892,-0.0017202853486894525,-0.009991157784394652,2.5914142000670237,-0.015800917877537003,2.606835588234395,0.9940842497942812
0.26666666666666666,1.0523463326194766,-1.0405561270087518,-1.1040992368243567,0.0033489311525057306,-0.00244412624381516,-0.010781439142320179,2.588222852412172,-0.01594767823075613,2.5942480846202893,0.9976774649102232
0.3,1.0556952637719823,-1.0430002532525668,-1.114880675966677,0.003906720753984651,-0.0031652246362494185,-0.011558274109567805,2.5842856809137027,-0.016116434405939174,2.5801830745947436,1.0015900446597592
0.3333333333333333,1.059601984525967,-1.0461654778888163,-1.1264389500762448,0.00444758489934686,-0.0038834477433771046,-0.01232067262096828,2.579520435113947,-0.01630720610827905,2.5646432486414295,1.0058008795103954
0.36666666666666664,1.0640495694253138,-1.0500489256321934,-1.1387596226972132,0.004970220328481281,-0.004598816723705843,-0.013067694727975369,2.573838331364875,-0.016520020026460053,2.5476324707757048,1.010286358369891
0.4,1.0690197897537952,-1.0546477423558993,-1.1518273174251885,0.0054733595579192895,-0.00531151137138413,-0.013798450416248206,2.567144901795849,-0.01675490942660212,2.529155902824988,1.015020425956513
0.43333333333333335,1.0744931493117145,-1.0599592537272835,-1.1656257678414368,0.005955760130972123,-0.006021873859330134,-0.014512097064027089,2.5593408918061793,-0.01701191363838294,2.509220150532294,1.0199746288755305
0.4666666666666667,1.0804489094426866,-1.0659811275866136,-1.180137864905464,0.006416190961190522,-0.006730411794981563,-0.01520783449489723,2.5503231982831562,-0.01729107741380432,2.4878334354455873,1.0251181457517378
0.5,1.0868651004038772,-1.0727115393815951,-1.195345699400361,0.006853415656465986,-0.007437800894565221,-0.015884897576410494,2.5399858417823538,-0.0175924501353014,2.465005797462811,1.0304177963381347
0.5333333333333333,1.093718516060343,-1.0801493402761604,-1.2112305969767716,0.0072661726778097315,-0.008144887618731687,-0.016542546294698295,2.528220967190145,-0.017916084845310272,2.44074933402247,1.0358380239823797
0.5666666666666667,1.100984688738153,-1.0882942278948922,-1.2277731432714698,0.007653152134267933,-0.008852692145691449,-0.017180053192587714,2.514919868886121,-0.018262037063809817,2.415078483318575,1.0413408451349178
0.6,1.108637840872421,-1.0971469200405837,-1.2449531964640574,0.008012968943217909,-0.00956241209112699,-0.01779668799085215,2.499974038108062,-0.01863036335349024,2.3880103606467245,1.0468857586660616
0.6333333333333333,1.116650809815639,-1.1067093321317107,-1.2627498844549097,0.008344131992282847,-0.010275427419497348,-0.01839169911585477,2.4832762320754522,-0.019021119583779847,2.359565159142964,1.0524296065540408
0.6666666666666666,1.1249949418079217,-1.1169847595512081,-1.2811415835707645,0.008645008824777884,-0.010993307032870088,-0.018964291726615946,2.4647215664429627,-0.019434358834617013,2.329766628866406,1.0579263759315765
0.7,1.1336399506326995,-1.1279780665840782,-1.3001058752973804,0.00891378523423869,-0.011717817575332256,-0.01951360166277289,2.4442086348402903,-0.019870128868143384,2.298642651529764,1.0633269304446478
0.7333333333333333,1.1425537358669382,-1.1396958841594105,-1.3196194769601532,0.009148418994415734,-0.012450935057292526,-0.0200386645129055,2.4216406616346386,-0.020328469080867648,2.266225932349057,1.068578656288028
0.7666666666666666,1.151702154861354,-1.152146819216703,-1.3396581414730588,0.009346586769355998,-0.013194859989950127,-0.020538378715913446,2.3969266966716245,-0.02080940682963735,2.232554835626604,1.0736250050489295
0.8,1.16104874163071,-1.165341679206653,-1.3601965201889723,0.009505623045029192,-0.013952036830449703,-0.021011461238689015,2.369982863677215,-0.021312953001133228,2.1976743969538712,1.078404911556587
0.8333333333333334,1.1705543646757393,-1.1792937160371029,-1.3812079814276612,0.009622449703486895,-0.014725178677903406,-0.021456393895824134,2.3407336773300456,-0.02183909666556478,2.1616375524187093,1.0828520603331213
0.8666666666666667,1.1801768143792262,-1.1940188947150063,-1.4026643753234853,0.009693494632100137,-0.015517298334242952,-0.021871357757507315,2.309113447862916,-0.022387798619582722,2.124506633868555,1.0868939691933122
0.9,1.1898703090113263,-1.2095361930492492,-1.4245357330809927,0.009714597541844745,-0.016331747054086312,-0.02225415228558045,2.2750677965783637,-0.022958983579686502,2.08635518872102,1.0904508536597877
0.9333333333333333,1.199584906553171,-1.2258679401033354,-1.446789885366573,0.009680900993297971,-0.017172262553852433,-0.02260209478512235,2.238555311056242,-0.023552530733901532,2.0472701919485283,1.0934342325014046
0.9666666666666667,1.2092658075464688,-1.2430402026571878,-1.4693919801516955,0.009586724555372827,-0.018043028123399467,-0.022911894383161973,2.199549375316435,-0.024168262294310537,2.0073547243275773,1.0957452355877157
1.0,1.2188525321018417,-1.2610832307805873,-1.4923038745348574,0.009425420149023528,-0.018948744959687996,-0.023179492949770206,2.1580402180327156,-0.024805929614084544,1.9667311901451585,1.0972725855196495
